,Unnamed: 0,File ID,Filter,x-pos,y-pos,Aperture Sum,Median Flux without bkg,Sum without bkg,Date and Time,Corrected Sum,Instrumental Magnitude,Phase,Blue Apparent Magnitude,Red Apparent Magnitude,Green Apparent Magnitude,Luminance Apparent Magnitude
280,280,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_077.fits,Red,1148.937944109167,899.2784389426481,4039.45501711709,0.0438772141933441,1703.3089157028958,2022-03-25 00:13:20,2440.0540020749063,-8.468498595092335,0.5389036862179637,,10.532679558359966,,
281,281,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_078.fits,Red,1149.5584642815527,890.5626549270113,4016.44805645482,0.0348252058029174,1690.3598234632173,2022-03-25 00:16:00,2457.532195861007,-8.476248040465096,0.5428601270541549,,10.524930112987205,,
282,282,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_079.fits,Red,1150.3306722537436,902.7485927703076,4019.793255050557,0.0378249883651733,1695.433098136259,2022-03-25 00:18:33,2486.0590386773456,-8.488778595023254,0.5466434741392732,,10.512399558429047,,
283,283,Sloan Data\RV Uma\2022_03_24\Red\Reduced_RV_Uma_Light_Red_32_secs_080.fits,Red,1150.6448548943504,908.1869865578066,4017.570895648927,0.0367836356163024,1695.2703916314397,2022-03-25 00:21:08,2438.68364378256,-8.467888663688507,0.5504762763157487,,10.533289489763794,,
284,284,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_30_secs_001.fits,Red,1163.7178546470484,900.4905727456785,7025.577988113302,0.0552295446395874,2428.763037631433,2023-02-23 20:47:04,6548.437635926155,-8.890344239661559,0.089558002538979,,10.110833913790742,,
285,285,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_30_secs_002.fits,Red,1164.6022458234852,900.4719341670224,6999.865023052209,0.050241470336914,2430.079031266961,2023-02-23 20:49:18,6543.523439527586,-8.889529156089731,0.0928715215995907,,10.11164899736257,,
286,286,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_001.fits,Red,1166.0426692238798,900.8678253285852,6646.164688661447,0.0467511415481567,2427.72579858126,2023-02-23 20:52:55,6357.29779899863,-8.858181389608301,0.098237445577979,,10.142996763844,,
287,287,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_002.fits,Red,1165.9016937819713,901.3078132295147,6530.093867261922,0.0419840812683105,2410.0265135990803,2023-02-23 20:56:56,6310.81780150021,-8.85021410479231,0.1041968343779444,,10.150964048659992,,
288,288,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_003.fits,Red,1166.7929508085915,902.4236270852192,6436.818164396318,0.0424466133117675,2398.208373879944,2023-02-23 21:00:56,6470.092233389715,-8.877276179325031,0.1101314965635538,,10.12390197412727,,
289,289,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_004.fits,Red,1167.5937494954137,903.3559337310876,6343.513849470512,0.0468472242355346,2363.2767186337155,2023-02-23 21:04:58,6281.984390038718,-8.845242132238168,0.1161156138405203,,10.155936021214133,,
290,290,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_005.fits,Red,1167.186424266237,904.059258931877,6345.479181814749,0.0527390241622924,2295.4381915590216,2023-02-23 21:08:59,6241.563943656603,-8.838233560343138,0.1220750035718083,,10.162944593109163,,
291,291,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_006.fits,Red,1167.870188934948,904.8457392372782,6190.985398161643,0.0403459072113037,2354.064003656521,2023-02-23 21:13:00,6077.068988682806,-8.809235416536461,0.1280343923717737,,10.19194273691584,,
292,292,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_007.fits,Red,1167.8939283463585,905.311442417547,6149.483683559343,0.0387760698795318,2324.089257262716,2023-02-23 21:17:00,5937.125279293843,-8.783940532678956,0.1339690554887056,,10.217237620773345,,
293,293,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_008.fits,Red,1167.8368649353745,906.0263442930776,6074.404431663297,0.0318713784217834,2247.178935175246,2023-02-23 21:21:00,5742.337780318215,-8.74772183831034,0.1399037167429924,,10.25345631514196,,
294,294,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_009.fits,Red,1168.180309268718,906.817445334902,6021.469681682106,0.0396637916564941,2209.152411173507,2023-02-23 21:25:06,5853.169886009187,-8.768477823819367,0.1459867442026734,,10.232700329632934,,
295,295,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_010.fits,Red,1168.107393668619,907.2496152234517,5897.6411752920485,0.0405432283878326,2231.0858086718213,2023-02-23 21:29:10,5956.604468182552,-8.787496907335912,0.1520203175023198,,10.213681246116389,,
296,296,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_011.fits,Red,1168.0187177223966,907.5059137884448,5865.683729307404,0.037547081708908,2121.8572006091167,2023-02-23 21:33:14,5685.45761258146,-8.736913565092673,0.1580538908019662,,10.264264588359628,,
297,297,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_012.fits,Red,1168.6968646993353,908.5859933018086,5625.779398059904,0.040700227022171,2211.694260350102,2023-02-23 21:37:15,5602.519140334957,-8.720958372311657,0.1640132796019315,,10.280219781140644,,
298,298,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_013.fits,Red,1168.804427610177,908.8725840653552,5602.473811578949,0.0403146743774414,2096.427546167055,2023-02-23 21:41:15,5694.951754164657,-8.738725123062022,0.1699479417875409,,10.26245303039028,,
299,299,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_014.fits,Red,1168.9671814897872,909.7000813254142,5507.303297759408,0.0443553328514099,2052.6605001002754,2023-02-23 21:45:15,5497.303012796454,-8.700374190130605,0.1758826030418276,,10.300803963321696,,
300,300,Sloan Data\RV Uma\2023_02_23\Red\Reduced_RV_Uma_Light_Red_60_secs_015.fits,Red,1168.965992621545,910.2979737238636,5411.125851946516,0.0396139323711395,2053.5845975804177,2023-02-23 21:49:17,5415.4726927873635,-8.684090925676474,0.1818667203187942,,10.317087227775827,,
301,301,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_001.fits,Red,1173.4816206157682,936.9098133802772,9659.084558681276,0.0502271652221679,1883.5491891908705,2023-04-03 21:03:25,4329.626919855144,-8.441126187979911,0.4364668745547533,,10.56005196547239,,
302,302,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_002.fits,Red,1156.1610365931908,911.453649323774,9275.2475591894,0.0388962626457214,1856.9269738965831,2023-04-03 21:16:26,4274.316882595697,-8.427166790160472,0.4557792535051703,,10.57401136329183,,
303,303,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_003.fits,Red,1166.219474494863,915.6153010608768,8725.515749984053,0.0366817712783813,1889.6119699689425,2023-04-03 21:29:35,4265.694501331392,-8.42497437278067,0.4752894528210163,,10.576203780671632,,
304,304,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_004.fits,Red,1172.366197148198,942.370472016048,8498.790148744363,0.0419120788574218,1882.4528454983283,2023-04-03 21:42:48,4303.411105175296,-8.434532090619378,0.4948985651135444,,10.566646062832923,,
305,305,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_005.fits,Red,1162.617429819672,924.5925065251172,8213.183392446763,0.0373837947845459,1878.3989656801605,2023-04-03 21:56:13,4260.627592026528,-8.42368393888294,0.5148044098168612,,10.577494214569361,,
306,306,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_009.fits,Red,1164.8849334342087,936.2935928279708,7306.044289051173,0.0410003662109375,1889.2562649994943,2023-04-03 22:57:13,4177.784506810266,-8.402365087485064,0.6053080009296536,,10.598813065967237,,
307,307,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_010.fits,Red,1169.746856930779,902.9918586298148,7041.346549627542,0.0359630584716796,1869.9074799366208,2023-04-03 23:09:52,4178.705013838087,-8.40260428549002,0.6240763682872057,,10.598573867962282,,
308,308,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_011.fits,Red,1165.132244663445,912.597576677256,6811.469829248598,0.0413294434547424,1880.26992129906,2023-04-03 23:24:30,4225.946980770029,-8.414810110101518,0.6457873405888677,,10.586368043350783,,
309,309,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_012.fits,Red,1155.055110262281,923.9347534631548,6755.849268250351,0.0363737940788269,1841.5013994718877,2023-04-03 23:37:08,4132.1364610948785,-8.390436638436665,0.6645309804007411,,10.610741515015636,,
310,310,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_013.fits,Red,1150.539683351126,918.2315311015792,6722.422169099851,0.0353093743324279,1881.147821438852,2023-04-03 23:50:08,4026.152203558344,-8.3622254720324,0.683818630874157,,10.638952681419902,,
311,311,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_014.fits,Red,1165.906384747744,919.0190116404532,6695.916559040752,0.0418155789375305,1919.1378596743837,2023-04-04 00:03:01,4278.344465577329,-8.428189370806672,0.7029331866651773,,10.572988782645629,,
312,312,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_001.fits,Green,1147.7243160919943,899.292337061553,6570.794004810895,0.0491009950637817,2262.970904351565,2022-03-20 21:32:15,2725.82279124708,-8.58874404613004,0.7539969952777028,,,10.845607107322264,
313,313,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_002.fits,Green,1148.0512770756866,898.718520478274,6733.121156568041,0.0546767711639404,2280.2341724636844,2022-03-20 21:34:34,2717.772307287297,-8.585532672721449,0.7574341539293528,,,10.848818480730856,
314,314,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_003.fits,Green,1148.0577990906795,898.6823278007698,6921.914908082294,0.0582826137542724,2305.9113971678607,2022-03-20 21:36:59,2826.408555717782,-8.628087347664232,0.7610196778550744,,,10.806263805788072,
315,315,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_004.fits,Green,1148.6763448050704,897.9416229982642,7055.200458833935,0.0434364080429077,2291.9786751435213,2022-03-20 21:39:18,2730.7089402390948,-8.590688530480728,0.7644568365067244,,,10.843662622971577,
316,316,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_005.fits,Green,1152.7782108559963,912.0454494150536,7213.868627990922,0.0455601215362548,2318.0748392003643,2022-03-20 21:41:41,2841.8299380205717,-8.633995212841143,0.7679929053410888,,,10.800355940611162,
317,317,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_006.fits,Green,1152.0979931763363,906.0091914973656,7349.883636294866,0.0468352437019348,2322.567281317507,2022-03-20 21:43:57,2796.457370539718,-8.616520508221566,0.7713558813557029,,,10.817830645230739,
318,318,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_007.fits,Green,1152.8100771027346,912.8286266505752,7528.841853192747,0.0497232675552368,2370.536941600229,2022-03-20 21:46:13,2839.342100307615,-8.633044304954193,0.7747188555076718,,,10.801306848498111,
319,319,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_008.fits,Green,1153.222243547693,917.8771984391676,7719.760185652556,0.0558545589447021,2404.6106070901,2022-03-20 21:48:28,2857.4493482348303,-8.639946351844083,0.7780571030452847,,,10.794404801608222,
320,320,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_010.fits,Green,1158.3349162064935,881.8173081629878,8425.545581198128,0.0642520785331726,2557.051522577005,2022-03-20 21:57:39,3086.9307020864285,-8.723817200495589,0.7916820971295238,,,10.710533952956716,
321,321,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_011.fits,Green,1159.2406657271065,882.3118757327128,8528.396267811915,0.0612849593162536,2630.318812955593,2022-03-20 21:59:58,3162.810442458799,-8.750182910028744,0.7951192548498511,,,10.68416824342356,
322,322,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_012.fits,Green,1159.944860560291,882.0925337150288,8644.845351885651,0.0590491890907287,2667.467475640474,2022-03-20 22:02:20,3171.996548999089,-8.75333176537852,0.7986305970698595,,,10.681019388073784,
323,323,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_015.fits,Green,1167.6195789472647,885.7686154877564,10449.583462297554,0.0687314271926879,3630.1807615546286,2022-03-20 22:25:30,4119.903418895591,-9.037217587939425,0.8330021798610687,,,10.39713356551288,
324,324,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_016.fits,Green,1167.9584037774296,885.7223620024747,10651.859603749836,0.0644931197166442,3728.065372088629,2022-03-20 22:27:48,4223.823459268111,-9.064264394867923,0.8364146100357175,,,10.370086758584382,
325,325,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_020.fits,Green,1170.83469730644,889.0453358280687,11425.99088587899,0.076395571231842,4287.770478346872,2022-03-20 22:37:03,5046.076496734639,-9.257384574955434,0.8501385152339935,,,10.17696657849687,
326,326,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_022.fits,Green,1170.6040569880313,883.5553787257194,11731.479492941911,0.0843098759651184,4490.432881517667,2022-03-20 22:41:42,5072.126861286321,-9.262975268368933,0.857037560082972,,,10.171375885083371,
327,327,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_023.fits,Green,1171.5617645494426,894.2418835921168,11877.032295450048,0.0814951658248901,4587.340118798753,2022-03-20 22:43:59,5226.345546469399,-9.295495300678704,0.8604252617806196,,,10.1388558527736,
328,328,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_024.fits,Green,1171.3819462430365,890.0460876458328,12019.736086361472,0.08359956741333,4704.315567109436,2022-03-20 22:46:17,5365.682710663125,-9.32406246981377,0.863837692886591,,,10.110288683638535,
329,329,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_027.fits,Green,1173.3720459188332,905.1778286764446,12434.157496882006,0.0792269706726074,4871.011130150075,2022-03-20 22:53:10,5523.663966898056,-9.355568125816049,0.8740502558648586,,,10.078783027636256,
330,330,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_030.fits,Green,1174.6139818223687,914.2961181363604,12580.631781080612,0.0842071175575256,4956.072707910953,2022-03-20 23:00:07,5646.516885967421,-9.379451578101708,0.8843617318198085,,,10.054899575350596,
331,331,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_032.fits,Green,1180.0926000632833,882.22296416072,12736.890743832597,0.0868493318557739,4863.146701668772,2022-03-20 23:10:52,5609.7247300001945,-9.372353877215705,0.900311135686934,,,10.0619972762366,
332,332,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_033.fits,Green,1180.1262968398762,882.5185463770298,12668.945937001872,0.0740324258804321,4843.058603142043,2022-03-20 23:13:14,5554.107351687701,-9.361535674219349,0.9038224769756198,,,10.072815479232956,
333,333,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_034.fits,Green,1180.7271772698614,882.2755529306806,12675.062680159324,0.0740267038345336,4795.821183788467,2022-03-20 23:15:33,5523.743517641972,-9.355583762267027,0.9072596337646246,,,10.078767391185277,
334,334,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_035.fits,Green,1180.427563787735,881.9597774709146,12659.461036515,0.0756469964981079,4734.593376975308,2022-03-20 23:17:57,5484.435697686208,-9.347829872398261,0.9108204320073128,,,10.086521281054043,
335,335,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_036.fits,Green,1180.3755726165166,882.0266811982868,12706.706524910776,0.0805096626281738,4744.232938741292,2022-03-20 23:20:23,5527.9085668448315,-9.356402127683106,0.9144306844100356,,,10.077949025769199,
336,336,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_037.fits,Green,1181.296742924014,882.0498918066893,12736.995255305266,0.0783028602600097,4735.2820585845,2022-03-20 23:22:43,5444.318482168179,-9.339858806667408,0.9178925696760416,,,10.094492346784897,
337,337,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_038.fits,Green,1181.2967280849944,881.8892469339227,12716.974752033737,0.0877635478973388,4712.339183344447,2022-03-20 23:25:05,5370.560741974422,-9.325049082233734,0.92140391189605,,,10.10930207121857,
338,338,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_039.fits,Green,1180.6939683282656,882.1563253106951,12689.220588243825,0.0942941904067993,4720.669202413591,2022-03-20 23:27:32,5404.198111457458,-9.33182815339891,0.9250388918444514,,,10.102523000053395,
339,339,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_040.fits,Green,1181.2125114110584,881.9109560870903,12698.926577114606,0.0829499959945678,4682.518024209268,2022-03-20 23:29:53,5375.445318276987,-9.326036120892025,0.9285255055874586,,,10.108315032560279,
340,340,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_041.fits,Green,1181.2911358407296,882.283851108128,12720.839423820617,0.0743037462234497,4618.5626823205575,2022-03-20 23:32:14,5257.527025172963,-9.301953784400807,0.9320121193304658,,,10.132397369051498,
341,341,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_042.fits,Green,1182.0669318985397,882.0980202428331,12725.654305646854,0.0903892517089843,4610.452146903286,2022-03-20 23:34:36,5343.86469739451,-9.319638633998608,0.9355234615504742,,,10.114712519453697,
342,342,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_043.fits,Green,1182.0891625956565,882.2082991553286,12640.810560274344,0.091084599494934,4560.959468156598,2022-03-20 23:37:00,5255.076262551722,-9.301447557411635,0.9390842579305172,,,10.13290359604067,
343,343,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_044.fits,Green,1174.4353607804053,879.2002188970425,12648.06571917896,0.0835405588150024,4516.351929427686,2022-03-20 23:42:58,5071.635335975438,-9.262870047679485,0.94793679472059,,,10.17148110577282,
344,344,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_045.fits,Green,1175.1986445801977,879.5327247876498,12663.4115651475,0.0828455686569213,4481.759622567711,2022-03-20 23:45:15,5143.30415080266,-9.278105518030785,0.9513244982808828,,,10.15624563542152,
345,345,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_046.fits,Green,1174.887915070838,879.279279702174,12699.583169795958,0.0872459411621093,4408.971712359024,2022-03-20 23:47:31,5154.953530919761,-9.280561886776246,0.9546874733641744,,,10.153789266676059,
346,346,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_047.fits,Green,1174.8825108243066,879.381900613834,12686.033044602067,0.08841073513031,4431.559446244019,2022-03-20 23:49:49,4995.99256116059,-9.246554457637293,0.9580999035388232,,,10.187796695815011,
347,347,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_048.fits,Green,1174.6802582838218,879.7907864124945,12612.354853326817,0.0840866565704345,4351.187325707744,2022-03-20 23:52:05,5056.5661702137695,-9.25963923697618,0.9614628786221148,,,10.174711916476124,
348,348,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_049.fits,Green,1175.1075820861015,879.8261871428557,12624.32023638946,0.0876671075820922,4306.657799242639,2022-03-20 23:54:19,4853.919545311827,-9.215231433843986,0.9647763976827264,,,10.219119719608319,
349,349,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_050.fits,Green,1175.520915707728,879.6671099430805,12645.967563296295,0.0844775438308715,4306.413486338806,2022-03-20 23:56:36,5011.981130432319,-9.250023568133422,0.9681641003116964,,,10.184327585318883,
350,350,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_051.fits,Green,1174.9397857309789,879.2249877400592,12645.33761504642,0.0724472999572753,4222.272515455634,2022-03-20 23:58:53,4861.918676601327,-9.217019225738332,0.9715518038719893,,,10.217331927713973,
351,351,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_052.fits,Green,1175.11699716447,879.941279592681,12671.950477383123,0.0733890533447265,4203.172506883777,2022-03-21 00:01:10,4854.9298896461205,-9.21545740653711,0.9749395055696368,,,10.218893746915194,
352,352,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_053.fits,Green,1174.9145008591847,879.8006787807067,12681.13176705244,0.0812172889709472,4137.18139760894,2022-03-21 00:03:27,4969.368676636176,-9.240753045440572,0.9783272091299297,,,10.193598108011733,
353,353,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_054.fits,Green,1174.975889178632,879.9100826710917,12671.68933737938,0.083127737045288,4081.70403970834,2022-03-21 00:05:42,4747.580654604946,-9.191180878784529,0.98166545573622,,,10.243170274667776,
354,354,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_055.fits,Green,1175.3204566942034,879.8004170957065,12694.962489634288,0.0710793733596801,4060.392439213336,2022-03-21 00:07:58,4693.711629263453,-9.178791010095768,0.9850284308195114,,,10.255560143356536,
355,355,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_001.fits,Green,1152.9026476775691,890.4288503649483,9458.985517638952,0.0656883716583252,3240.2880736891457,2022-03-22 21:03:47,4646.24448953466,-9.167755147572553,0.9847184447571636,,,10.266596005879752,
356,356,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_002.fits,Green,1154.0299005225036,889.8496738247903,9402.589236553047,0.0663644075393676,3279.648563081092,2022-03-22 21:07:16,4829.09780468863,-9.20966500335717,0.9898865455761552,,,10.224686150095135,
357,357,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_003.fits,Green,1154.5679858973187,888.6623196991003,9298.553750668856,0.0704401135444641,3174.7627449451475,2022-03-22 21:10:09,4553.516753436872,-9.14586734696056,0.994164447300136,,,10.288483806491744,
358,358,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_004.fits,Green,1154.933335716683,889.4422327094824,9268.824286144498,0.0693604946136474,3173.099061825238,2022-03-22 21:13:06,4653.999550626219,-9.169565842541925,0.998541260138154,,,10.26478531091038,
359,359,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_005.fits,Green,1155.9544539022631,887.8892098179857,9186.296144186865,0.0617479681968688,3116.109331228948,2022-03-22 21:16:00,4405.474349001433,-9.109981692234953,0.0028438894078135,,,10.324369461217351,
360,360,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_006.fits,Green,1158.1179288606395,886.6886725516038,8641.846937210315,0.0658208131790161,3172.714505859967,2022-03-22 21:18:50,4550.90709134242,-9.145244923236877,0.0070476084947586,,,10.289106230215427,
361,361,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_007.fits,Green,1157.5866561587472,886.4089350222408,8574.74782659082,0.0675398707389831,3174.8361565790265,2022-03-22 21:21:44,4573.488455667707,-9.150618967956754,0.0113502386957407,,,10.28373218549555,
362,362,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_008.fits,Green,1156.7938845724525,886.7137197196564,8509.24583731909,0.0585206151008605,3124.913575420179,2022-03-22 21:24:38,4345.567988234458,-9.09511637257996,0.0156528679654002,,,10.339234780872344,
363,363,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_009.fits,Green,1157.4711787673164,885.5643560835734,8428.806970342759,0.0653471946716308,3151.165600163736,2022-03-22 21:27:30,4356.565364392332,-9.097860586056042,0.0199060421437025,,,10.336490567396263,
364,364,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_010.fits,Green,1158.541145619782,885.7185791065024,8335.600318257704,0.0599327087402343,3090.8831155344105,2022-03-22 21:30:24,4323.871418537292,-9.089681926518384,0.0242086723446846,,,10.34466922693392,
365,365,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_011.fits,Green,1159.6949261115917,885.3662515877837,8293.686433994775,0.0566359758377075,3077.1203441023263,2022-03-22 21:33:11,4230.8893571184735,-9.066079170382594,0.0283382078632712,,,10.368271983069711,
366,366,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_012.fits,Green,1159.4350063405457,884.9110684635078,8165.439636823698,0.0620684623718261,3088.947377216524,2022-03-22 21:36:01,4229.010008225406,-9.065596782335167,0.0325419260188937,,,10.368754371117138,
367,367,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_013.fits,Green,1160.564938718964,893.2225212578167,8077.504983166477,0.0661075115203857,3092.933938174855,2022-03-22 21:39:00,4239.756202237676,-9.068352210428166,0.0369681948795914,,,10.365998943024138,
368,368,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_014.fits,Green,1160.9690463098132,893.983304600338,7995.638115747372,0.0591807961463928,3084.965003557269,2022-03-22 21:41:48,4210.4723445220425,-9.060827047850811,0.0411224579438567,,,10.373524105601494,
369,369,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_015.fits,Green,1161.468082039739,886.4038933113848,7970.965391341594,0.0543879270553588,3143.5243689501185,2022-03-22 21:44:44,4126.486718066916,-9.038951128957208,0.0454745441675186,,,10.395400024495096,
370,370,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_017.fits,Green,1162.444903056134,877.3774029291274,7827.15532640884,0.0639363527297973,3147.58357299795,2022-03-22 21:50:33,4214.213051701692,-9.061791219518295,0.0541045311838388,,,10.37255993393401,
371,371,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_022.fits,Green,1164.7559384894018,879.2464944516071,7371.302701882404,0.0623602867126464,3092.9918881362755,2022-03-22 22:05:02,4023.2510709285148,-9.011442838895508,0.0755929518491029,,,10.422908314556796,
