,Unnamed: 0,File ID,Filter,x-pos,y-pos,Aperture Sum,Median Flux without bkg,Sum without bkg,Date and Time,Dif,Corrected Sum,Instrumental Magnitude,Phase,Residual,Residual Factor,Blue Apparent Magnitude,Red Apparent Magnitude,Green Apparent Magnitude,Luminance Apparent Magnitude
306,306,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_009.fits,Red,298.46801653387274,514.1847742886994,6403.797238845256,0.0272616147994995,896.8836303012285,2023-04-03 22:57:13,1086.4293826029375,1983.3130129041665,-8.243478153452303,0.6053080009296536,1086.4293826029377,1.2113381779953416,,10.757699999999998,,
307,307,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_010.fits,Red,303.4880327356001,480.44041639438,6156.526020328005,0.0252472162246704,887.5026654439107,2023-04-03 23:09:52,1095.8103474602556,1983.3130129041665,-8.243478153452303,0.6240763682872057,1095.8103474602556,1.234712176230089,,10.757699999999998,,
308,308,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_011.fits,Red,299.052546420249,489.90012852138943,5924.7321932703,0.0247154831886291,882.4445312859107,2023-04-03 23:24:30,1100.8684816182556,1983.3130129041665,-8.243478153452303,0.6457873405888677,1100.8684816182556,1.24752145045769,,10.757699999999998,,
309,309,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_012.fits,Red,289.0312970033688,501.1102735482973,5894.558966372368,0.0264639854431152,883.8705408790147,2023-04-03 23:37:08,1099.4424720251516,1983.3130129041665,-8.243478153452303,0.6645309804007411,1099.4424720251516,1.2438953683553582,,10.757699999999998,,
310,310,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_013.fits,Red,284.656001791722,495.254474021487,5854.664635635254,0.0345844626426696,926.6676381877952,2023-04-03 23:50:08,1056.6453747163712,1983.3130129041665,-8.243478153452303,0.683818630874157,1056.645374716371,1.1402635974023676,,10.757699999999998,,
311,311,Sloan Data\RV Uma\2023_04_03\Red\Reduced_RV_Uma_Light_Red_60_secs_014.fits,Red,300.00129808100087,495.9436408393622,5743.783094641033,0.0201336741447448,889.6551274151861,2023-04-04 00:03:01,1093.65788548898,1983.3130129041665,-8.243478153452303,0.7029331866651773,1093.6578854889801,1.2293054373400913,,10.757699999999998,,
312,312,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_001.fits,Green,305.872663934726,527.3695446530505,5970.12129435041,0.0391098856925964,1646.54124135876,2022-03-20 21:32:15,336.7717715454062,1983.3130129041665,-8.243478153452303,0.7539969952777028,336.7717715454062,0.20453284927591314,,,11.190873000000002,
313,313,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_002.fits,Green,306.19216843474067,526.6998600120708,6136.216424546244,0.037078857421875,1664.0165530386066,2022-03-20 21:34:34,319.29645986555965,1983.3130129041665,-8.243478153452303,0.7574341539293528,319.29645986555965,0.19188298294419173,,,11.190873000000002,
314,314,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_003.fits,Green,306.25155478012,526.5602302992439,6266.905812257052,0.0358118414878845,1618.0760815188023,2022-03-20 21:36:59,365.236931385364,1983.3130129041665,-8.243478153452303,0.7610196778550744,365.23693138536396,0.22572296541367537,,,11.190873000000002,
315,315,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_004.fits,Green,306.9399695346765,525.9333334732801,6452.116061809527,0.0440465807914733,1664.6633644202975,2022-03-20 21:39:18,318.6496484838688,1983.3130129041665,-8.243478153452303,0.7644568365067244,318.64964848386876,0.19141987220631562,,,11.190873000000002,
316,316,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_005.fits,Green,310.9297158378865,540.1307453697443,6538.574051337364,0.0376438498497009,1617.7843480226347,2022-03-20 21:41:41,365.52866488153154,1983.3130129041665,-8.243478153452303,0.7679929053410888,365.52866488153154,0.22594399885763844,,,11.190873000000002,
317,317,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_006.fits,Green,310.20688601857063,533.9375775691934,6666.595703907853,0.0463531017303466,1647.2190711397934,2022-03-20 21:43:57,336.09394176437286,1983.3130129041665,-8.243478153452303,0.7713558813557029,336.09394176437286,0.2040371846422423,,,11.190873000000002,
318,318,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_007.fits,Green,310.9456137935283,540.9055419365739,6827.033291660501,0.0464596152305603,1655.8472342365558,2022-03-20 21:46:13,327.4657786676105,1983.3130129041665,-8.243478153452303,0.7747188555076718,327.4657786676105,0.19776327906154442,,,11.190873000000002,
319,319,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_008.fits,Green,311.36078393111023,545.8901453806847,7016.606519878312,0.0517846941947937,1669.0043905608543,2022-03-20 21:48:28,314.3086223433117,1983.3130129041665,-8.243478153452303,0.7780571030452847,314.308622343312,0.18832102786601498,,,11.190873000000002,
320,320,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_010.fits,Green,316.1114190960165,509.5424603306692,7531.030405771005,0.0441533327102661,1642.8724998477128,2022-03-20 21:57:39,340.4405130564535,1983.3130129041665,-8.243478153452303,0.7916820971295238,340.4405130564535,0.20722272305855194,,,11.190873000000002,
321,321,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_011.fits,Green,316.964364747135,509.9199449972576,7611.376758253957,0.0301059484481811,1649.4018926299989,2022-03-20 21:59:58,333.9111202741676,1983.3130129041665,-8.243478153452303,0.7951192548498511,333.9111202741674,0.20244375962352057,,,11.190873000000002,
322,322,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_012.fits,Green,317.7438968797573,509.74507447525895,7688.685817908201,0.0359287858009338,1667.852683385091,2022-03-20 22:02:20,315.46032951907523,1983.3130129041665,-8.243478153452303,0.7986305970698595,315.46032951907523,0.18914160264970986,,,11.190873000000002,
323,323,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_015.fits,Green,325.62322040728606,513.4317207004099,8630.339794569623,0.0435960888862609,1747.561535196297,2022-03-20 22:25:30,235.7514777078693,1983.3130129041665,-8.243478153452303,0.8330021798610687,235.7514777078693,0.13490310524681365,,,11.190873000000002,
324,324,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_016.fits,Green,325.9299745500664,513.3818976374215,8700.833997383346,0.044549822807312,1750.5278420661034,2022-03-20 22:27:48,232.78517083806287,1983.3130129041665,-8.243478153452303,0.8364146100357175,232.78517083806287,0.13297998766092886,,,11.190873000000002,
325,325,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_020.fits,Green,328.87258173446384,516.8243340916065,8878.214014859816,0.0317479372024536,1685.267948584347,2022-03-20 22:37:03,298.04506431981895,1983.3130129041665,-8.243478153452303,0.8501385152339935,298.0450643198192,0.17685322062297687,,,11.190873000000002,
326,326,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_022.fits,Green,328.58069825093725,511.2035748032795,9044.04162704878,0.0469233989715576,1755.8578898060414,2022-03-20 22:41:42,227.4551230981249,1983.3130129041665,-8.243478153452303,0.857037560082972,227.4551230981249,0.12954073585263237,,,11.190873000000002,
327,327,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_023.fits,Green,329.47946957224684,521.924006264393,9034.02997662253,0.0408340692520141,1740.820860644596,2022-03-20 22:43:59,242.49215225957028,1983.3130129041665,-8.243478153452303,0.8604252617806196,242.49215225957028,0.13929759100530287,,,11.190873000000002,
328,328,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_024.fits,Green,329.36961084613563,517.7272209648497,9096.383064732983,0.045535922050476,1738.8524040965349,2022-03-20 22:46:17,244.4606088076314,1983.3130129041665,-8.243478153452303,0.863837692886591,244.4606088076314,0.14058732542894986,,,11.190873000000002,
329,329,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_027.fits,Green,331.337916564531,532.9438432619531,9342.06668092774,0.0532062053680419,1748.9731124706504,2022-03-20 22:53:10,234.33990043351585,1983.3130129041665,-8.243478153452303,0.8740502558648586,234.33990043351582,0.13398713723076078,,,11.190873000000002,
330,330,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_030.fits,Green,332.55213075472443,542.093472270942,9392.68551866709,0.0440953969955444,1740.797679880647,2022-03-20 23:00:07,242.5153330235196,1983.3130129041665,-8.243478153452303,0.8843617318198085,242.51533302351936,0.13931276208970292,,,11.190873000000002,
331,331,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_032.fits,Green,338.2383055932456,509.854290300652,9630.654119606384,0.0296907424926757,1719.3610384303684,2022-03-20 23:10:52,263.9519744737979,1983.3130129041665,-8.243478153452303,0.900311135686934,263.9519744737979,0.15351748037443247,,,11.190873000000002,
332,332,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_033.fits,Green,338.27383367407447,510.1722935041944,9565.850055970526,0.0329571962356567,1729.405022564133,2022-03-20 23:13:14,253.9079903400332,1983.3130129041665,-8.243478153452303,0.9038224769756198,253.90799034003317,0.14681811780769086,,,11.190873000000002,
333,333,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_034.fits,Green,338.871598922812,509.96439028055454,9614.93615985661,0.0372912883758544,1721.950798582614,2022-03-20 23:15:33,261.3622143215523,1983.3130129041665,-8.243478153452303,0.9072596337646246,261.3622143215523,0.15178262615673274,,,11.190873000000002,
334,334,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_035.fits,Green,338.676170024806,509.5877813239502,9654.064043234976,0.0378832817077636,1712.1507431159362,2022-03-20 23:17:57,271.1622697882301,1983.3130129041665,-8.243478153452303,0.9108204320073128,271.1622697882301,0.15837523119882715,,,11.190873000000002,
335,335,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_036.fits,Green,338.6427229107261,509.6607738938892,9699.52410142031,0.0307977199554443,1702.1444566013745,2022-03-20 23:20:23,281.168556302792,1983.3130129041665,-8.243478153452303,0.9144306844100356,281.1685563027918,0.16518489674148656,,,11.190873000000002,
336,336,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_037.fits,Green,339.53507301123574,509.6573603756633,9772.072306369844,0.0457993745803833,1725.0178433393412,2022-03-20 23:22:43,258.2951695648251,1983.3130129041665,-8.243478153452303,0.9178925696760416,258.2951695648251,0.14973478133119456,,,11.190873000000002,
337,337,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_038.fits,Green,339.4271709324164,509.4341396522897,9761.191981552927,0.0490989685058593,1740.2360894086587,2022-03-20 23:25:05,243.0769234955076,1983.3130129041665,-8.243478153452303,0.92140391189605,243.07692349550757,0.1396804289802462,,,11.190873000000002,
338,338,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_039.fits,Green,338.962463456988,509.7516016835231,9735.10407304161,0.0407507419586181,1732.4614060526765,2022-03-20 23:27:32,250.8516068514898,1983.3130129041665,-8.243478153452303,0.9250388918444514,250.8516068514898,0.14479491778292608,,,11.190873000000002,
339,339,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_040.fits,Green,339.45684251317783,509.56301826548,9787.381405304775,0.0409703254699707,1727.6520140566354,2022-03-20 23:29:53,255.6609988475309,1983.3130129041665,-8.243478153452303,0.9285255055874586,255.6609988475309,0.1479817676056319,,,11.190873000000002,
340,340,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_041.fits,Green,339.5509652423966,509.96864936448577,9861.937787005172,0.0429078340530395,1742.2745379912876,2022-03-20 23:32:14,241.03847491287863,1983.3130129041665,-8.243478153452303,0.9320121193304658,241.03847491287866,0.13834701113796796,,,11.190873000000002,
341,341,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_042.fits,Green,340.3160008460784,509.68256482250393,9863.434998765695,0.0424683094024658,1711.115504624122,2022-03-20 23:34:36,272.1975082800443,1983.3130129041665,-8.243478153452303,0.9355234615504742,272.1975082800443,0.15907605742830172,,,11.190873000000002,
342,342,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_043.fits,Green,340.3157222951471,509.81068114532457,9860.23101956142,0.0467257499694824,1721.3470961372968,2022-03-20 23:37:00,261.96591676686944,1983.3130129041665,-8.243478153452303,0.9390842579305172,261.96591676686944,0.15218657373328193,,,11.190873000000002,
343,343,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_044.fits,Green,332.8765468417388,506.92020149712863,9930.830820541396,0.0451619625091552,1766.163960754482,2022-03-20 23:42:58,217.14905214968417,1983.3130129041665,-8.243478153452303,0.94793679472059,217.14905214968417,0.12294954317656948,,,11.190873000000002,
344,344,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_045.fits,Green,333.58812328151583,507.1179917461308,9954.657519610202,0.0419189929962158,1728.214377281156,2022-03-20 23:45:15,255.0986356230103,1983.3130129041665,-8.243478153452303,0.9513244982808828,255.0986356230103,0.14760821283314052,,,11.190873000000002,
345,345,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_046.fits,Green,333.23967816983384,506.97362269472,10023.95348583913,0.0455808639526367,1696.3045191772708,2022-03-20 23:47:31,287.0084937268955,1983.3130129041665,-8.243478153452303,0.9546874733641744,287.0084937268955,0.16919632676926324,,,11.190873000000002,
346,346,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_047.fits,Green,333.19461402476617,506.9896782517753,10058.547709569786,0.0419939756393432,1759.2439159181577,2022-03-20 23:49:49,224.06909698600865,1983.3130129041665,-8.243478153452303,0.9580999035388232,224.06909698600862,0.12736670279690346,,,11.190873000000002,
347,347,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_048.fits,Green,332.9878122172954,507.2797692473269,10012.72223928704,0.0378687381744384,1706.645607743529,2022-03-20 23:52:05,276.6674051606376,1983.3130129041665,-8.243478153452303,0.9614628786221148,276.6674051606374,0.16211180804340392,,,11.190873000000002,
348,348,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_049.fits,Green,333.4567163243788,507.38767475899374,10103.839813726636,0.0527153015136718,1759.7016958414424,2022-03-20 23:54:19,223.61131706272383,1983.3130129041665,-8.243478153452303,0.9647763976827264,223.61131706272386,0.12707342249607761,,,11.190873000000002,
349,349,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_050.fits,Green,333.9141887847447,507.2391894717844,10098.564047153555,0.0340685844421386,1704.1097490454904,2022-03-20 23:56:36,279.2032638586759,1983.3130129041665,-8.243478153452303,0.9681641003116964,279.2032638586759,0.16384112819908683,,,11.190873000000002,
350,350,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_051.fits,Green,333.3378986431716,506.8290299365783,10172.358178457624,0.0392622947692871,1722.3834006587258,2022-03-20 23:58:53,260.92961224544047,1983.3130129041665,-8.243478153452303,0.9715518038719893,260.92961224544047,0.15149333890796202,,,11.190873000000002,
351,351,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_052.fits,Green,333.5964873914564,507.5403581672617,10192.405904971863,0.0441293716430664,1717.060167266649,2022-03-21 00:01:10,266.25284563751734,1983.3130129041665,-8.243478153452303,0.9749395055696368,266.25284563751734,0.15506320087860376,,,11.190873000000002,
352,352,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_053.fits,Green,333.2675817316553,507.3527171882364,10232.393845863417,0.0304449796676635,1651.180710580149,2022-03-21 00:03:27,332.13230232401725,1983.3130129041665,-8.243478153452303,0.9783272091299297,332.13230232401725,0.2011483662544248,,,11.190873000000002,
353,353,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_054.fits,Green,333.3999737654979,507.5126724481114,10352.450234766284,0.0486040115356445,1705.141486943454,2022-03-21 00:05:42,278.1715259607124,1983.3130129041665,-8.243478153452303,0.98166545573622,278.1715259607122,0.16313691742926723,,,11.190873000000002,
354,354,Sloan Data\RV Uma\2022_03_20\Green\Reduced_RV_Uma_Light_Green_32_secs_055.fits,Green,333.7018596115384,507.33426545147074,10362.697269179967,0.0422511100769043,1715.7059909650216,2022-03-21 00:07:58,267.6070219391447,1983.3130129041665,-8.243478153452303,0.9850284308195114,267.6070219391447,0.1559748717719553,,,11.190873000000002,
355,355,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_001.fits,Green,310.78163070095553,518.5319888123611,7600.9338471539795,0.0396020412445068,1383.1612857612445,2022-03-22 21:03:47,600.1517271429218,1983.3130129041665,-8.243478153452303,0.9847184447571636,600.1517271429218,0.4338985867527509,,,11.190873000000002,
356,356,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_002.fits,Green,311.8559896130668,517.8626523477114,7477.30551369816,0.0305187106132507,1346.9533929496756,2022-03-22 21:07:16,636.3596199544907,1983.3130129041665,-8.243478153452303,0.9898865455761552,636.3596199544907,0.47244368163395395,,,11.190873000000002,
357,357,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_003.fits,Green,312.37357085561865,516.629353906461,7512.851999420754,0.038782000541687,1382.7879869291346,2022-03-22 21:10:09,600.5250259750317,1983.3130129041665,-8.243478153452303,0.994164447300136,600.5250259750317,0.4342856834536613,,,11.190873000000002,
358,358,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_004.fits,Green,312.82500436872044,517.4258268761649,7454.168061666979,0.0307875871658325,1352.223736185193,2022-03-22 21:13:06,631.0892767189732,1983.3130129041665,-8.243478153452303,0.998541260138154,631.0892767189732,0.46670477660698506,,,11.190873000000002,
359,359,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_005.fits,Green,313.89735969047604,515.8780647827202,7486.651416941262,0.0454726815223693,1402.8501125331286,2022-03-22 21:16:00,580.4629003710377,1983.3130129041665,-8.243478153452303,0.0028438894078135,580.4629003710377,0.4137739985085755,,,11.190873000000002,
360,360,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_006.fits,Green,315.9406627437243,514.6839046059107,6867.958458655431,0.0344603061676025,1382.688294751747,2022-03-22 21:18:50,600.6247181524193,1983.3130129041665,-8.243478153452303,0.0070476084947586,600.6247181524193,0.43438909581588503,,,11.190873000000002,
361,361,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_007.fits,Green,315.4401489835593,514.355937410638,6805.94088049434,0.0282490849494934,1376.7814053140637,2022-03-22 21:21:44,606.5316075901026,1983.3130129041665,-8.243478153452303,0.0113502386957407,606.5316075901026,0.44054314305018083,,,11.190873000000002,
362,362,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_008.fits,Green,314.63505624986163,514.6283488625779,6824.725217410178,0.046737253665924,1426.2075234150816,2022-03-22 21:24:38,557.1054894890847,1983.3130129041665,-8.243478153452303,0.0156528679654002,557.1054894890847,0.3906202150407149,,,11.190873000000002,
363,363,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_009.fits,Green,315.354429462339,513.4452183234936,6715.766326102181,0.0484340190887451,1434.5584693166747,2022-03-22 21:27:30,548.7545435874915,1983.3130129041665,-8.243478153452303,0.0199060421437025,548.7545435874915,0.38252504538827237,,,11.190873000000002,
364,364,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_010.fits,Green,316.46122556734525,513.6681145687412,6671.610548891121,0.0346672534942626,1417.754625663436,2022-03-22 21:30:24,565.5583872407303,1983.3130129041665,-8.243478153452303,0.0242086723446846,565.5583872407303,0.3989113327534221,,,11.190873000000002,
365,365,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_011.fits,Green,317.6294636201445,513.2374491702261,6661.283309138116,0.0365204811096191,1442.460982928369,2022-03-22 21:33:11,540.8520299757972,1983.3130129041665,-8.243478153452303,0.0283382078632712,540.8520299757972,0.3749508904412809,,,11.190873000000002,
366,366,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_012.fits,Green,317.3341970855728,512.7826337217645,6523.526009327605,0.0358145236968994,1448.6486240264276,2022-03-22 21:36:01,534.6643888777387,1983.3130129041665,-8.243478153452303,0.0325419260188937,534.6643888777387,0.36907803590885463,,,11.190873000000002,
367,367,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_013.fits,Green,318.44602702146216,521.1448493767589,6436.211504102246,0.0329779386520385,1446.8417133035991,2022-03-22 21:39:00,536.4712996005671,1983.3130129041665,-8.243478153452303,0.0369681948795914,536.4712996005671,0.37078783025658885,,,11.190873000000002,
368,368,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_014.fits,Green,318.8616944931169,521.903108170361,6371.076390548209,0.0381727218627929,1453.1507952710765,2022-03-22 21:41:48,530.16221763309,1983.3130129041665,-8.243478153452303,0.0411224579438567,530.1622176330898,0.36483634001259396,,,11.190873000000002,
369,369,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_015.fits,Green,319.3878711602948,514.3183049377861,6338.028933204119,0.0412020683288574,1510.8718901295215,2022-03-22 21:44:44,472.4411227746448,1983.3130129041665,-8.243478153452303,0.0454745441675186,472.4411227746448,0.3126943626796473,,,11.190873000000002,
370,370,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_017.fits,Green,320.3428503182828,505.1819157213088,6186.962556268378,0.0315908789634704,1481.3307687444649,2022-03-22 21:50:33,501.9822441597014,1983.3130129041665,-8.243478153452303,0.0541045311838388,501.9822441597014,0.33887248867797953,,,11.190873000000002,
371,371,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_022.fits,Green,322.6727886385572,507.09265473263656,5819.513543174953,0.0405221581459045,1524.7298645798828,2022-03-22 22:05:02,458.58314832428346,1983.3130129041665,-8.243478153452303,0.0755929518491029,458.58314832428346,0.30076353784192417,,,11.190873000000002,
372,372,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_023.fits,Green,322.7594109651573,495.68412047897954,5157.803285602147,0.0282109975814819,1522.4266917509544,2022-03-22 22:07:53,460.88632115321184,1983.3130129041665,-8.243478153452303,0.0798213984817266,460.88632115321184,0.3027313719934475,,,11.190873000000002,
373,373,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_024.fits,Green,323.4178575544072,504.511773724481,5112.827955746479,0.034059852361679,1529.497338587123,2022-03-22 22:10:40,453.8156743170432,1983.3130129041665,-8.243478153452303,0.0839509340003132,453.8156743170432,0.2967090316981241,,,11.190873000000002,
374,374,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_029.fits,Green,325.81740613963353,504.4778962093277,4909.538621103754,0.029829978942871,1550.734828643876,2022-03-22 22:24:58,432.5781842602903,1983.3130129041665,-8.243478153452303,0.1051673498004674,432.5781842602903,0.2789504538558547,,,11.190873000000002,
375,375,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_030.fits,Green,326.8497833815405,514.2383875082909,4886.139580857283,0.0329710245132446,1543.4114721581604,2022-03-22 22:27:53,439.9015407460058,1983.3130129041665,-8.243478153452303,0.1094947075471282,439.9015407460058,0.2850189652477373,,,11.190873000000002,
376,376,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_031.fits,Green,327.2966323177273,509.6823664862452,4882.7065497088415,0.0371559858322143,1566.424531011519,2022-03-22 22:30:44,416.88848189264695,1983.3130129041665,-8.243478153452303,0.1137231541797518,416.8884818926472,0.26614016420148967,,,11.190873000000002,
377,377,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_035.fits,Green,329.4784520827963,527.0016096276361,4753.9742651811885,0.0381800532341003,1557.9948770273118,2022-03-22 22:42:37,425.3181358768545,1983.3130129041665,-8.243478153452303,0.1313540451228618,425.3181358768545,0.2729907152765295,,,11.190873000000002,
378,378,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_036.fits,Green,329.8536545970561,530.8491553073795,4718.285867371402,0.0292882919311523,1523.390096578538,2022-03-22 22:45:28,459.9229163256284,1983.3130129041665,-8.243478153452303,0.1355824908241629,459.9229163256282,0.3019075136162387,,,11.190873000000002,
379,379,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_037.fits,Green,326.4190705031645,513.6277333870232,4663.076353245626,0.0277692675590515,1541.199509808177,2022-03-22 22:52:05,442.1135030959893,1983.3130129041665,-8.243478153452303,0.1453994112089276,442.11350309598924,0.2868632518258562,,,11.190873000000002,
380,380,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_038.fits,Green,326.43821170975264,512.6766960172739,4663.866347017607,0.0334277153015136,1585.482381089083,2022-03-22 22:55:36,397.8306318150833,1983.3130129041665,-8.243478153452303,0.1506169680505991,397.8306318150833,0.25092087844067346,,,11.190873000000002,
381,381,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_039.fits,Green,326.7643672322411,514.3304987598044,4619.730656732514,0.040872573852539,1565.47850994312,2022-03-22 22:58:49,417.83450296104616,1983.3130129041665,-8.243478153452303,0.1553894244134426,417.8345029610464,0.2669052946477227,,,11.190873000000002,
382,382,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_040.fits,Green,326.2908062754699,512.0618409992428,4595.862376493282,0.0418534278869628,1614.6906323879975,2022-03-22 23:01:53,368.62238051616873,1983.3130129041665,-8.243478153452303,0.159939331933856,368.62238051616873,0.22829288355442173,,,11.190873000000002,
383,383,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_041.fits,Green,326.6583330002088,514.1344022385949,4543.682091146038,0.03526371717453,1587.5659018091806,2022-03-22 23:04:58,395.7471110949857,1983.3130129041665,-8.243478153452303,0.164513966999948,395.7471110949857,0.2492791704860848,,,11.190873000000002,
384,384,Sloan Data\RV Uma\2022_03_22\Green\Reduced_RV_Uma_Light_Green_32_secs_042.fits,Green,327.0659616325735,512.7920959372748,4558.386348513448,0.0379844307899475,1626.5455736730432,2022-03-22 23:07:59,356.76743923112303,1983.3130129041665,-8.243478153452303,0.168989690952003,356.76743923112303,0.21934057367078602,,,11.190873000000002,
